Year,State,Municipality,Type,Homicides
2000,Zacatecas,Morelos,municipality, 
2000,Zacatecas,Moyahua de Estrada,municipality, 
2000,Zacatecas,Nochistlán de Mejía,municipality,2
2000,Zacatecas,Noria de Ángeles,municipality, 
2000,Zacatecas,Ojocaliente,municipality,3
2000,Zacatecas,Pánuco,municipality, 
2000,Zacatecas,Pinos,municipality,4
2000,Zacatecas,Río Grande,municipality,1
2000,Zacatecas,Sain Alto,municipality,1
2000,Zacatecas,El Salvador,municipality, 
2000,Zacatecas,Sombrerete,municipality,5
2000,Zacatecas,Susticacán,municipality, 
2000,Zacatecas,Tabasco,municipality, 
2000,Zacatecas,Tepechitlán,municipality,1
2000,Zacatecas,Tepetongo,municipality, 
2000,Zacatecas,Teúl de González Ortega,municipality, 
2000,Zacatecas,Tlaltenango de Sánchez Román,municipality,3
2000,Zacatecas,Valparaíso,municipality,5
2000,Zacatecas,Vetagrande,municipality,1
2000,Zacatecas,Villa de Cos,municipality,3
2000,Zacatecas,Villa García,municipality, 
2000,Zacatecas,Villa González Ortega,municipality, 
2000,Zacatecas,Villa Hidalgo,municipality, 
2000,Zacatecas,Villanueva,municipality,3
2000,Zacatecas,Zacatecas,municipality,8
2000,Zacatecas,Trancoso,municipality, 
2000,Zacatecas,Santa María de la Paz,municipality, 
2000,Zacatecas,No especificado,municipality, 
2000,Extranjero,Extranjero,state,73
2000,Extranjero,No especificado,municipality, 
2001,Aguascalientes,Aguascalientes,state,23
2001,Aguascalientes,Aguascalientes,municipality,17
2001,Aguascalientes,Asientos,municipality,2
2001,Aguascalientes,Calvillo,municipality,1
2001,Aguascalientes,Cosío,municipality, 
2001,Aguascalientes,Jesús María,municipality, 
2001,Aguascalientes,Pabellón de Arteaga,municipality, 
2001,Aguascalientes,Rincón de Romos,municipality,2
2001,Aguascalientes,San José de Gracia,municipality, 
2001,Aguascalientes,Tepezalá,municipality, 
2001,Aguascalientes,El Llano,municipality,1
2001,Aguascalientes,San Francisco de los Romo,municipality, 
2001,Aguascalientes,No especificado,municipality, 
2001,Baja California,Baja California,state,404
2001,Baja California,Ensenada,municipality,37
2001,Baja California,Mexicali,municipality,130
2001,Baja California,Tecate,municipality,19
2001,Baja California,Tijuana,municipality,204
2001,Baja California,Playas de Rosarito,municipality,14
2001,Baja California,San Quintín,municipality, 
2001,Baja California,San Felipe,municipality, 
2001,Baja California,No especificado,municipality, 
2001,Baja California Sur,Baja California Sur,state,23
2001,Baja California Sur,Comondú,municipality,2
2001,Baja California Sur,Mulegé,municipality,2
2001,Baja California Sur,La Paz,municipality,8
2001,Baja California Sur,Los Cabos,municipality,9
2001,Baja California Sur,Loreto,municipality,2
2001,Baja California Sur,No especificado,municipality, 
2001,Campeche,Campeche,state,53
2001,Campeche,Calkiní,municipality, 
2001,Campeche,Campeche,municipality,20
2001,Campeche,Carmen,municipality,14
2001,Campeche,Champotón,municipality,5
2001,Campeche,Hecelchakán,municipality, 
2001,Campeche,Hopelchén,municipality, 
2001,Campeche,Palizada,municipality,2
2001,Campeche,Tenabo,municipality, 
2001,Campeche,Escárcega,municipality,5
2001,Campeche,Calakmul,municipality, 
2001,Campeche,Candelaria,municipality,7
2001,Campeche,Seybaplaya,municipality, 
2001,Campeche,Dzitbalché,municipality, 
2001,Campeche,No especificado,municipality, 
2001,Coahuila de Zaragoza,Coahuila de Zaragoza,state,155
2001,Coahuila de Zaragoza,Abasolo,municipality, 
2001,Coahuila de Zaragoza,Acuña,municipality,9
2001,Coahuila de Zaragoza,Allende,municipality, 
2001,Coahuila de Zaragoza,Arteaga,municipality,2
2001,Coahuila de Zaragoza,Candela,municipality, 
2001,Coahuila de Zaragoza,Castaños,municipality,1
2001,Coahuila de Zaragoza,Cuatro Ciénegas,municipality,1
2001,Coahuila de Zaragoza,Escobedo,municipality, 
2001,Coahuila de Zaragoza,Francisco I,municipality,4
2001,Coahuila de Zaragoza,Frontera,municipality, 
2001,Coahuila de Zaragoza,General Cepeda,municipality, 
2001,Coahuila de Zaragoza,Guerrero,municipality,2
2001,Coahuila de Zaragoza,Hidalgo,municipality, 
2001,Coahuila de Zaragoza,Jiménez,municipality,2
2001,Coahuila de Zaragoza,Juárez,municipality, 
2001,Coahuila de Zaragoza,Lamadrid,municipality, 
2001,Coahuila de Zaragoza,Matamoros,municipality,5
2001,Coahuila de Zaragoza,Monclova,municipality,10
2001,Coahuila de Zaragoza,Morelos,municipality,1
2001,Coahuila de Zaragoza,Múzquiz,municipality,1
2001,Coahuila de Zaragoza,Nadadores,municipality, 
2001,Coahuila de Zaragoza,Nava,municipality,1
2001,Coahuila de Zaragoza,Ocampo,municipality, 
2001,Coahuila de Zaragoza,Parras,municipality,3
2001,Coahuila de Zaragoza,Piedras Negras,municipality,16
2001,Coahuila de Zaragoza,Progreso,municipality, 
2001,Coahuila de Zaragoza,Ramos Arizpe,municipality,1
2001,Coahuila de Zaragoza,Sabinas,municipality,2
2001,Coahuila de Zaragoza,Sacramento,municipality, 
2001,Coahuila de Zaragoza,Saltillo,municipality,23
2001,Coahuila de Zaragoza,San Buenaventura,municipality, 
2001,Coahuila de Zaragoza,San Juan de Sabinas,municipality,5
2001,Coahuila de Zaragoza,San Pedro,municipality,9
2001,Coahuila de Zaragoza,Sierra Mojada,municipality, 
2001,Coahuila de Zaragoza,Torreón,municipality,55
2001,Coahuila de Zaragoza,Viesca,municipality,1
2001,Coahuila de Zaragoza,Villa Unión,municipality, 
2001,Coahuila de Zaragoza,Zaragoza,municipality,1
2001,Coahuila de Zaragoza,No especificado,municipality, 
2001,Colima,Colima,state,57
2001,Colima,Armería,municipality,4
2001,Colima,Colima,municipality,20
2001,Colima,Comala,municipality,1
2001,Colima,Coquimatlán,municipality,1
2001,Colima,Cuauhtémoc,municipality,3
2001,Colima,Ixtlahuacán,municipality, 
2001,Colima,Manzanillo,municipality,9
2001,Colima,Minatitlán,municipality, 
2001,Colima,Tecomán,municipality,17
2001,Colima,Villa de Álvarez,municipality,2
2001,Colima,No especificado,municipality, 
2001,Chiapas,Chiapas,state,173
2001,Chiapas,Acacoyagua,municipality,2
2001,Chiapas,Acala,municipality,2
2001,Chiapas,Acapetahua,municipality, 
2001,Chiapas,Altamirano,municipality,1
2001,Chiapas,Amatán,municipality,1
2001,Chiapas,Amatenango de la Frontera,municipality,2
2001,Chiapas,Amatenango del Valle,municipality,1
2001,Chiapas,Angel Albino Corzo,municipality,1
2001,Chiapas,Arriaga,municipality,4
2001,Chiapas,Bejucal de Ocampo,municipality, 
2001,Chiapas,Bella Vista,municipality, 
2001,Chiapas,Berriozábal,municipality, 
2001,Chiapas,Bochil,municipality, 
2001,Chiapas,El Bosque,municipality, 
2001,Chiapas,Cacahoatán,municipality, 
2001,Chiapas,Catazajá,municipality, 
2001,Chiapas,Cintalapa,municipality,1
2001,Chiapas,Coapilla,municipality, 
2001,Chiapas,Comitán de Domínguez,municipality, 
2001,Chiapas,La Concordia,municipality,2
2001,Chiapas,Copainalá,municipality,1
2001,Chiapas,Chalchihuitán,municipality,4
2001,Chiapas,Chamula,municipality, 
2001,Chiapas,Chanal,municipality, 
2001,Chiapas,Chapultenango,municipality,1
2001,Chiapas,Chenalhó,municipality, 
2001,Chiapas,Chiapa de Corzo,municipality,1
2001,Chiapas,Chiapilla,municipality,1
2001,Chiapas,Chicoasén,municipality, 
2001,Chiapas,Chicomuselo,municipality,1
2001,Chiapas,Chilón,municipality,1
2001,Chiapas,Escuintla,municipality,4
2001,Chiapas,Francisco León,municipality, 
2001,Chiapas,Frontera Comalapa,municipality,3
2001,Chiapas,Frontera Hidalgo,municipality, 
2001,Chiapas,La Grandeza,municipality, 
2001,Chiapas,Huehuetán,municipality,1
2001,Chiapas,Huixtán,municipality,1
2001,Chiapas,Huitiupán,municipality,3
2001,Chiapas,Huixtla,municipality,5
2001,Chiapas,La Independencia,municipality,1
2001,Chiapas,Ixhuatán,municipality, 
2001,Chiapas,Ixtacomitán,municipality, 
2001,Chiapas,Ixtapa,municipality, 
2001,Chiapas,Ixtapangajoya,municipality, 
2001,Chiapas,Jiquipilas,municipality,2
2001,Chiapas,Jitotol,municipality, 
2001,Chiapas,Juárez,municipality, 
2001,Chiapas,Larráinzar,municipality,1
2001,Chiapas,La Libertad,municipality,1
2001,Chiapas,Mapastepec,municipality,5
2001,Chiapas,Las Margaritas,municipality,1
2001,Chiapas,Mazapa de Madero,municipality, 
2001,Chiapas,Mazatán,municipality, 
2001,Chiapas,Metapa,municipality, 
2001,Chiapas,Mitontic,municipality, 
2001,Chiapas,Motozintla,municipality,2
2001,Chiapas,Nicolás Ruíz,municipality, 
2001,Chiapas,Ocosingo,municipality,3
2001,Chiapas,Ocotepec,municipality, 
2001,Chiapas,Ocozocoautla de Espinosa,municipality,1
2001,Chiapas,Ostuacán,municipality, 
2001,Chiapas,Osumacinta,municipality, 
2001,Chiapas,Oxchuc,municipality,4
2001,Chiapas,Palenque,municipality,2
2001,Chiapas,Pantelhó,municipality,2
2001,Chiapas,Pantepec,municipality, 
2001,Chiapas,Pichucalco,municipality,1
2001,Chiapas,Pijijiapan,municipality,6
2001,Chiapas,El Porvenir,municipality, 
2001,Chiapas,Villa Comaltitlán,municipality,2
2001,Chiapas,Pueblo Nuevo Solistahuacán,municipality,3
2001,Chiapas,Rayón,municipality, 
2001,Chiapas,Reforma,municipality,2
2001,Chiapas,Las Rosas,municipality, 
2001,Chiapas,Sabanilla,municipality,1
2001,Chiapas,Salto de Agua,municipality,2
2001,Chiapas,San Cristóbal de las Casas,municipality,20
2001,Chiapas,San Fernando,municipality, 
2001,Chiapas,Siltepec,municipality,1
2001,Chiapas,Simojovel,municipality,1
2001,Chiapas,Sitalá,municipality, 
2001,Chiapas,Socoltenango,municipality, 
2001,Chiapas,Solosuchiapa,municipality, 
2001,Chiapas,Soyaló,municipality, 
2001,Chiapas,Suchiapa,municipality, 
2001,Chiapas,Suchiate,municipality, 
2001,Chiapas,Sunuapa,municipality, 
2001,Chiapas,Tapachula,municipality,8
2001,Chiapas,Tapalapa,municipality, 
2001,Chiapas,Tapilula,municipality,1
2001,Chiapas,Tecpatán,municipality,5
2001,Chiapas,Tenejapa,municipality, 
2001,Chiapas,Teopisca,municipality,1
2001,Chiapas,Tila,municipality,2
2001,Chiapas,Tonalá,municipality,15
2001,Chiapas,Totolapa,municipality, 
2001,Chiapas,La Trinitaria,municipality, 
2001,Chiapas,Tumbalá,municipality, 
2001,Chiapas,Tuxtla Gutiérrez,municipality,15
2001,Chiapas,Tuxtla Chico,municipality, 
2001,Chiapas,Tuzantán,municipality, 
2001,Chiapas,Tzimol,municipality, 
2001,Chiapas,Unión Juárez,municipality,1
2001,Chiapas,Venustiano Carranza,municipality,2
2001,Chiapas,Villa Corzo,municipality,2
2001,Chiapas,Villaflores,municipality, 
2001,Chiapas,Yajalón,municipality, 
2001,Chiapas,San Lucas,municipality, 
2001,Chiapas,Zinacantán,municipality,3
2001,Chiapas,San Juan Cancuc,municipality, 
2001,Chiapas,Aldama,municipality, 
2001,Chiapas,Benemérito de las Américas,municipality, 
2001,Chiapas,Maravilla Tenejapa,municipality, 
2001,Chiapas,Marqués de Comillas,municipality, 
2001,Chiapas,Montecristo de Guerrero,municipality, 
2001,Chiapas,San Andrés Duraznal,municipality, 
2001,Chiapas,Santiago el Pinar,municipality, 
2001,Chiapas,Capitán Luis Ángel Vidal,municipality, 
2001,Chiapas,Rincón Chamula San Pedro,municipality, 
2001,Chiapas,El Parral,municipality, 
2001,Chiapas,Emiliano Zapata,municipality, 
2001,Chiapas,Mezcalapa,municipality, 
2001,Chiapas,No especificado,municipality,10
2001,Chihuahua,Chihuahua,state,621
2001,Chihuahua,Ahumada,municipality,2
2001,Chihuahua,Aldama,municipality, 
2001,Chihuahua,Allende,municipality,4
2001,Chihuahua,Aquiles Serdán,municipality, 
2001,Chihuahua,Ascensión,municipality,9
2001,Chihuahua,Bachíniva,municipality,1
2001,Chihuahua,Balleza,municipality,8
2001,Chihuahua,Batopilas de Manuel Gómez Morín,municipality,17
2001,Chihuahua,Bocoyna,municipality,2
2001,Chihuahua,Buenaventura,municipality,2
2001,Chihuahua,Camargo,municipality,4
2001,Chihuahua,Carichí,municipality,1
2001,Chihuahua,Casas Grandes,municipality,4
2001,Chihuahua,Coronado,municipality,5
2001,Chihuahua,Coyame del Sotol,municipality, 
2001,Chihuahua,La Cruz,municipality,1
2001,Chihuahua,Cuauhtémoc,municipality,15
2001,Chihuahua,Cusihuiriachi,municipality, 
2001,Chihuahua,Chihuahua,municipality,87
2001,Chihuahua,Chínipas,municipality,7
2001,Chihuahua,Delicias,municipality,9
2001,Chihuahua,Dr,municipality,1
2001,Chihuahua,Galeana,municipality,1
2001,Chihuahua,Santa Isabel,municipality,2
2001,Chihuahua,Gómez Farías,municipality, 
2001,Chihuahua,Gran Morelos,municipality,3
2001,Chihuahua,Guachochi,municipality,16
2001,Chihuahua,Guadalupe,municipality,2
2001,Chihuahua,Guadalupe y Calvo,municipality,47
2001,Chihuahua,Guazapares,municipality,7
2001,Chihuahua,Guerrero,municipality,2
2001,Chihuahua,Hidalgo del Parral,municipality,13
2001,Chihuahua,Huejotitán,municipality, 
2001,Chihuahua,Ignacio Zaragoza,municipality, 
2001,Chihuahua,Janos,municipality,4
2001,Chihuahua,Jiménez,municipality,7
2001,Chihuahua,Juárez,municipality,248
2001,Chihuahua,Julimes,municipality,1
2001,Chihuahua,López,municipality,3
2001,Chihuahua,Madera,municipality,11
2001,Chihuahua,Maguarichi,municipality,2
2001,Chihuahua,Manuel Benavides,municipality, 
2001,Chihuahua,Matachí,municipality,1
2001,Chihuahua,Matamoros,municipality, 
2001,Chihuahua,Meoqui,municipality,1
2001,Chihuahua,Morelos,municipality,17
2001,Chihuahua,Moris,municipality,4
2001,Chihuahua,Namiquipa,municipality,7
2001,Chihuahua,Nonoava,municipality, 
2001,Chihuahua,Nuevo Casas Grandes,municipality,5
2001,Chihuahua,Ocampo,municipality,3
2001,Chihuahua,Ojinaga,municipality,4
2001,Chihuahua,Praxedis G,municipality, 
2001,Chihuahua,Riva Palacio,municipality,1
2001,Chihuahua,Rosales,municipality,3
2001,Chihuahua,Rosario,municipality, 
2001,Chihuahua,San Francisco de Borja,municipality, 
2001,Chihuahua,San Francisco de Conchos,municipality, 
2001,Chihuahua,San Francisco del Oro,municipality, 
2001,Chihuahua,Santa Bárbara,municipality,1
2001,Chihuahua,Satevó,municipality, 
2001,Chihuahua,Saucillo,municipality,1
2001,Chihuahua,Temósachic,municipality,1
2001,Chihuahua,El Tule,municipality, 
2001,Chihuahua,Urique,municipality,15
2001,Chihuahua,Uruachi,municipality,9
2001,Chihuahua,Valle de Zaragoza,municipality, 
2001,Chihuahua,No especificado,municipality, 
2001,Ciudad de México,Ciudad de México,state,983
2001,Ciudad de México,Azcapotzalco,municipality,25
2001,Ciudad de México,Coyoacán,municipality,42
2001,Ciudad de México,Cuajimalpa de Morelos,municipality,7
2001,Ciudad de México,Gustavo A,municipality,183
2001,Ciudad de México,Iztacalco,municipality,27
2001,Ciudad de México,Iztapalapa,municipality,192
2001,Ciudad de México,La Magdalena Contreras,municipality,13
2001,Ciudad de México,Milpa Alta,municipality,11
2001,Ciudad de México,Álvaro Obregón,municipality,51
2001,Ciudad de México,Tláhuac,municipality,18
2001,Ciudad de México,Tlalpan,municipality,38
2001,Ciudad de México,Xochimilco,municipality,24
2001,Ciudad de México,Benito Juárez,municipality,66
2001,Ciudad de México,Cuauhtémoc,municipality,88
2001,Ciudad de México,Miguel Hidalgo,municipality,94
2001,Ciudad de México,Venustiano Carranza,municipality,104
2001,Ciudad de México,No especificado,municipality, 
2001,Durango,Durango,state,166
2001,Durango,Canatlán,municipality,7
2001,Durango,Canelas,municipality,3
2001,Durango,Coneto de Comonfort,municipality,1
2001,Durango,Cuencamé,municipality,2
2001,Durango,Durango,municipality,51
2001,Durango,General Simón Bolívar,municipality, 
2001,Durango,Gómez Palacio,municipality,19
2001,Durango,Guadalupe Victoria,municipality, 
2001,Durango,Guanaceví,municipality,2
2001,Durango,Hidalgo,municipality, 
2001,Durango,Indé,municipality, 
2001,Durango,Lerdo,municipality,7
2001,Durango,Mapimí,municipality,1
2001,Durango,Mezquital,municipality,3
2001,Durango,Nazas,municipality,1
2001,Durango,Nombre de Dios,municipality, 
2001,Durango,Ocampo,municipality, 
2001,Durango,El Oro,municipality,2
2001,Durango,Otáez,municipality,1
2001,Durango,Pánuco de Coronado,municipality, 
2001,Durango,Peñón Blanco,municipality, 
2001,Durango,Poanas,municipality, 
2001,Durango,Pueblo Nuevo,municipality,17
2001,Durango,Rodeo,municipality,3
2001,Durango,San Bernardo,municipality, 
2001,Durango,San Dimas,municipality,9
2001,Durango,San Juan de Guadalupe,municipality, 
2001,Durango,San Juan del Río,municipality, 
2001,Durango,San Luis del Cordero,municipality, 
2001,Durango,San Pedro del Gallo,municipality, 
2001,Durango,Santa Clara,municipality, 
2001,Durango,Santiago Papasquiaro,municipality,12
2001,Durango,Súchil,municipality,2
2001,Durango,Tamazula,municipality,12
2001,Durango,Tepehuanes,municipality,5
2001,Durango,Tlahualilo,municipality,2
2001,Durango,Topia,municipality,2
2001,Durango,Vicente Guerrero,municipality,2
2001,Durango,Nuevo Ideal,municipality, 
2001,Durango,No especificado,municipality, 
2001,Guanajuato,Guanajuato,state,224
2001,Guanajuato,Abasolo,municipality,2
2001,Guanajuato,Acámbaro,municipality,9
2001,Guanajuato,San Miguel de Allende,municipality,7
2001,Guanajuato,Apaseo el Alto,municipality,1
2001,Guanajuato,Apaseo el Grande,municipality,1
2001,Guanajuato,Atarjea,municipality, 
2001,Guanajuato,Celaya,municipality,24
2001,Guanajuato,Manuel Doblado,municipality, 
2001,Guanajuato,Comonfort,municipality,3
2001,Guanajuato,Coroneo,municipality,2
2001,Guanajuato,Cortazar,municipality,4
2001,Guanajuato,Cuerámaro,municipality,1
2001,Guanajuato,Doctor Mora,municipality,1
2001,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,municipality,5
2001,Guanajuato,Guanajuato,municipality,2
2001,Guanajuato,Huanímaro,municipality,1
2001,Guanajuato,Irapuato,municipality,14
2001,Guanajuato,Jaral del Progreso,municipality,1
2001,Guanajuato,Jerécuaro,municipality,4
2001,Guanajuato,León,municipality,60
2001,Guanajuato,Moroleón,municipality,2
2001,Guanajuato,Ocampo,municipality,1
2001,Guanajuato,Pénjamo,municipality,10
2001,Guanajuato,Pueblo Nuevo,municipality,1
2001,Guanajuato,Purísima del Rincón,municipality,2
2001,Guanajuato,Romita,municipality,1
2001,Guanajuato,Salamanca,municipality,9
2001,Guanajuato,Salvatierra,municipality,7
2001,Guanajuato,San Diego de la Unión,municipality,3
2001,Guanajuato,San Felipe,municipality,1
2001,Guanajuato,San Francisco del Rincón,municipality,8
2001,Guanajuato,San José Iturbide,municipality,4
2001,Guanajuato,San Luis de la Paz,municipality,3
2001,Guanajuato,Santa Catarina,municipality,1
2001,Guanajuato,Santa Cruz de Juventino Rosas,municipality,2
2001,Guanajuato,Santiago Maravatío,municipality, 
2001,Guanajuato,Silao de la Victoria,municipality,8
2001,Guanajuato,Tarandacuao,municipality,2
2001,Guanajuato,Tarimoro,municipality,2
2001,Guanajuato,Tierra Blanca,municipality, 
2001,Guanajuato,Uriangato,municipality,2
2001,Guanajuato,Valle de Santiago,municipality,4
2001,Guanajuato,Victoria,municipality,4
2001,Guanajuato,Villagrán,municipality,3
2001,Guanajuato,Xichú,municipality,1
2001,Guanajuato,Yuriria,municipality,1
2001,Guanajuato,No especificado,municipality, 
2001,Guerrero,Guerrero,state,641
2001,Guerrero,Acapulco de Juárez,municipality,146
2001,Guerrero,Ahuacuotzingo,municipality,3
2001,Guerrero,Ajuchitlán del Progreso,municipality,8
2001,Guerrero,Alcozauca de Guerrero,municipality,3
2001,Guerrero,Alpoyeca,municipality,3
2001,Guerrero,Apaxtla,municipality,1
2001,Guerrero,Arcelia,municipality,14
2001,Guerrero,Atenango del Río,municipality,1
2001,Guerrero,Atlamajalcingo del Monte,municipality,1
2001,Guerrero,Atlixtac,municipality,16
2001,Guerrero,Atoyac de Álvarez,municipality,29
2001,Guerrero,Ayutla de los Libres,municipality,26
2001,Guerrero,Azoyú,municipality,13
2001,Guerrero,Benito Juárez,municipality,3
2001,Guerrero,Buenavista de Cuéllar,municipality, 
2001,Guerrero,Coahuayutla de José María Izazaga,municipality,8
2001,Guerrero,Cocula,municipality,3
